step,epoch,loss
1,1,1.141395926475525
2,1,1.1492120027542114
3,1,1.182711124420166
4,1,1.1399554014205933
5,1,1.1291829347610474
6,1,1.0784446001052856
7,1,1.123972773551941
8,1,1.1211762428283691
9,1,1.1228737831115723
10,1,1.1174043416976929
11,1,1.0753750801086426
12,1,1.1237226724624634
13,1,1.1031323671340942
14,1,1.086360216140747
15,1,1.0505924224853516
16,1,1.0694552659988403
17,1,1.08783757686615
18,1,1.0255120992660522
19,1,1.026228666305542
20,1,1.0197534561157227
21,1,0.9585342407226562
22,1,0.9830145835876465
23,1,0.9773953557014465
24,1,0.9208132028579712
25,1,0.9834796786308289
26,1,1.0018150806427002
27,1,0.9617035388946533
28,1,0.9956889748573303
29,1,0.9472309947013855
30,1,0.9269191026687622
31,1,0.8784264326095581
32,1,0.9207911491394043
33,1,0.9028132557868958
34,1,0.8137219548225403
35,1,0.8783017992973328
36,1,0.9600871205329895
37,1,0.832351803779602
38,1,0.9754865765571594
39,1,0.8392583131790161
40,1,0.8580763339996338
41,1,0.8987218141555786
42,1,0.8186326622962952
43,1,0.8731208443641663
44,1,0.8178990483283997
45,1,0.7591381072998047
46,1,0.7829359769821167
47,1,0.8795294761657715
48,1,0.6913667321205139
49,1,0.8031461238861084
50,1,0.7886189222335815
51,1,0.6574170589447021
52,1,0.80729079246521
53,1,0.762951135635376
54,1,0.6993932127952576
55,1,0.7144850492477417
56,1,0.7652155160903931
57,1,0.7543616890907288
58,1,0.7429425120353699
59,1,0.7188084125518799
60,1,0.9151737093925476
61,1,0.8081600666046143
62,1,0.7091655135154724
63,1,0.7047895789146423
64,1,0.9282805323600769
65,1,0.7619920372962952
66,1,0.7597026824951172
67,1,0.8074560761451721
68,1,0.7897752523422241
69,1,0.6512314081192017
70,1,0.7345096468925476
71,1,0.7506588101387024
72,1,0.7504382133483887
73,1,0.8288621306419373
74,1,0.6664367914199829
75,1,0.7513613104820251
76,1,0.7722030282020569
77,1,0.7085634469985962
78,1,0.5975834727287292
79,1,0.6332719326019287
80,1,0.6239229440689087
81,1,0.8200391530990601
82,1,0.710458517074585
83,1,0.741183876991272
84,1,0.714699923992157
85,1,0.7812596559524536
86,1,0.6229530572891235
87,1,0.721854567527771
88,1,0.6725332736968994
89,1,0.6683611273765564
90,1,0.728834867477417
91,1,0.7719843983650208
92,1,0.978238046169281
