step,epoch,loss
607,1,0.6513709425926208
608,1,0.6800527572631836
609,1,0.6061641573905945
610,1,0.5130816698074341
611,1,0.4971187114715576
612,1,0.5670816898345947
613,1,0.49048617482185364
614,1,0.5898723006248474
615,1,0.5416653156280518
616,1,0.7581950426101685
617,1,0.45129504799842834
618,1,0.6737462282180786
619,1,0.598231315612793
620,1,0.5410271883010864
621,1,0.46038946509361267
622,1,0.5820584893226624
623,1,0.5588799715042114
624,1,0.7541404366493225
625,1,0.6378905773162842
626,1,0.5734846591949463
627,1,0.5715929269790649
628,1,0.5171510577201843
629,1,0.7006334066390991
630,1,0.514322817325592
631,1,0.5438413023948669
632,1,0.609902560710907
633,1,0.636370062828064
634,1,0.7569708228111267
635,1,0.5276264548301697
636,1,0.6750344038009644
637,1,0.7340495586395264
638,1,0.45731645822525024
639,1,0.573040246963501
640,1,0.5446140766143799
641,1,0.6202557682991028
642,1,0.6986938714981079
643,1,0.6241942644119263
644,1,0.7347049117088318
645,1,0.6249967813491821
646,1,0.8588242530822754
647,1,0.6822826862335205
648,1,0.5844836831092834
649,1,0.5854977965354919
650,1,0.5731653571128845
651,1,0.6358059644699097
652,1,0.6794699430465698
653,1,0.5927690267562866
654,1,0.6243029236793518
655,1,0.584841251373291
656,1,0.6162155866622925
657,1,0.47428280115127563
658,1,0.5388306379318237
659,1,0.6240145564079285
660,1,0.4791276156902313
661,1,0.41324925422668457
662,1,0.5131644010543823
663,1,0.3758704960346222
664,1,0.6085600852966309
665,1,0.5581382513046265
666,1,0.47264885902404785
667,1,0.5621064901351929
668,1,0.5371177196502686
669,1,0.5382260680198669
670,1,0.6218746900558472
671,1,0.6693487763404846
672,1,0.43357399106025696
673,1,0.40177851915359497
674,1,0.526708722114563
675,1,0.5454351305961609
676,1,0.6475127935409546
677,1,0.5427644848823547
678,1,0.5344782471656799
679,1,0.5790287852287292
680,1,0.7207547426223755
681,1,0.5977919101715088
682,1,0.42313632369041443
683,1,0.6408801078796387
684,1,0.6511022448539734
685,1,0.7500041723251343
686,1,0.580786943435669
687,1,0.4464935064315796
688,1,0.5557202696800232
689,1,0.7575410008430481
690,1,0.6637309789657593
691,1,0.558337926864624
692,1,0.5481590628623962
693,1,0.7513510584831238
694,1,0.5722472071647644
695,1,0.5308233499526978
696,1,0.5064506530761719
697,1,0.5031170845031738
698,1,0.686978280544281
699,1,0.780047595500946
700,1,0.5295091271400452
701,1,0.9798597097396851
702,1,0.4827864468097687
703,1,0.7225518226623535
704,1,0.4766148626804352
705,1,0.6068334579467773
706,1,0.5426288843154907
707,1,0.38413897156715393
708,1,0.6101280450820923
709,1,0.5445720553398132
710,1,0.5117097496986389
711,1,0.5570889711380005
712,1,0.6046333909034729
713,1,0.5778615474700928
714,1,0.9056355953216553
715,1,0.5490033030509949
716,1,0.5617366433143616
717,1,0.6480883359909058
718,1,0.528200626373291
719,1,0.7095209360122681
720,1,0.5832991600036621
721,1,0.5371515154838562
722,1,0.4931764006614685
723,1,0.6492007970809937
724,1,0.5047892332077026
725,1,0.7357602715492249
726,1,0.5793910622596741
727,1,0.6179874539375305
728,1,0.5894514918327332
729,1,0.7533698081970215
730,1,0.534195601940155
731,1,0.5758528113365173
732,1,0.6039424538612366
733,1,0.551467776298523
734,1,0.5017490386962891
735,1,0.588377058506012
736,1,0.5618739724159241
737,1,0.724395751953125
738,1,0.4810774028301239
739,1,0.7018508911132812
740,1,0.7517854571342468
741,1,0.5106024742126465
742,1,0.5271120667457581
743,1,0.6182219982147217
744,1,0.5765358209609985
745,1,0.5713616609573364
746,1,0.4786592423915863
747,1,0.5202409625053406
748,1,0.6078090667724609
749,1,0.7110863327980042
750,1,0.6363064050674438
751,1,0.5084084868431091
752,1,0.42728695273399353
753,1,0.4867166578769684
754,1,0.7090505957603455
755,1,0.721149206161499
756,1,0.5747919678688049
757,1,0.5641036629676819
758,1,0.6570915579795837
759,1,0.6633442044258118
760,1,0.5464555621147156
761,1,0.6119508147239685
762,1,0.6507216691970825
763,1,0.5720989108085632
764,1,0.5702707767486572
765,1,0.6830641031265259
766,1,0.6953712105751038
767,1,0.6097168922424316
768,1,0.5704143047332764
769,1,0.6157282590866089
770,1,0.650871753692627
771,1,0.67816162109375
772,1,0.6424670219421387
773,1,0.6019214987754822
774,1,0.5497778654098511
775,1,0.7983126640319824
776,1,0.541109025478363
777,1,0.7476974725723267
778,1,0.5702741146087646
779,1,0.5476186871528625
780,1,0.7166027426719666
781,1,0.5884667634963989
782,1,0.5354768633842468
783,1,0.5563571453094482
784,1,0.5762885212898254
785,1,0.5386319160461426
786,1,0.4662417769432068
787,1,0.6155277490615845
788,1,0.47205865383148193
789,1,0.5735909938812256
790,1,0.43918392062187195
791,1,0.7378034591674805
792,1,0.6606126427650452
793,1,0.5795964598655701
794,1,0.3758712112903595
795,1,0.8196940422058105
796,1,0.5255936980247498
797,1,0.6227083206176758
798,1,0.4952046573162079
799,1,0.8380582928657532
800,1,0.6657242774963379
801,1,0.4211612939834595
802,1,0.6580023765563965
803,1,0.41835978627204895
804,1,0.7750598788261414
805,1,0.7413821220397949
806,1,0.4806489050388336
807,1,0.6656880378723145
808,1,0.5599892139434814
809,1,0.6251618266105652
810,1,0.5516255497932434
811,1,0.5899759531021118
812,1,0.7813534140586853
813,1,0.5652046203613281
814,1,0.7621089816093445
815,1,0.5640521049499512
816,1,0.5987491607666016
817,1,0.7755835056304932
818,1,0.5866274237632751
819,1,0.5761547684669495
820,1,0.4506605267524719
821,1,0.6556946039199829
822,1,0.5280612707138062
823,1,0.483567476272583
824,1,0.46985986828804016
825,1,0.4851575493812561
826,1,0.5563018918037415
827,1,0.4526260197162628
828,1,0.6570448279380798
829,1,0.519733726978302
830,1,0.645274817943573
831,1,0.5207803845405579
832,1,0.6195214986801147
833,1,0.4552631080150604
834,1,0.5596564412117004
835,1,0.6276572942733765
836,1,0.6484849452972412
837,1,0.5797285437583923
838,1,0.5622280240058899
839,1,0.515486478805542
840,1,0.6440778374671936
841,1,0.6511133313179016
842,1,0.5796378254890442
843,1,0.6306422352790833
844,1,0.4120161831378937
845,1,0.5928775668144226
846,1,0.5644321441650391
847,1,0.6195323467254639
848,1,0.5233175754547119
849,1,0.47631528973579407
850,1,0.6943464279174805
851,1,0.5879524350166321
852,1,0.5286524891853333
853,1,0.7857846021652222
854,1,0.46730703115463257
855,1,0.5964521765708923
856,1,0.5150474905967712
857,1,0.519197404384613
858,1,0.6570128202438354
859,1,0.49253013730049133
860,1,0.4839067757129669
861,1,0.6177312135696411
862,1,0.6820868849754333
863,1,0.6108041405677795
864,1,0.5315529108047485
865,1,0.5620094537734985
866,1,0.6571707129478455
867,1,0.5319852828979492
868,1,0.6057208776473999
869,1,0.4711303114891052
870,1,0.5285009145736694
871,1,0.4678789973258972
872,1,0.5964332222938538
873,1,0.6408321857452393
874,1,0.7515665888786316
875,1,0.6152994632720947
876,1,0.5173824429512024
877,1,0.5892940163612366
878,1,0.7202567458152771
879,1,0.5667529106140137
880,1,0.4493887722492218
881,1,0.634119987487793
882,1,0.5127853155136108
883,1,0.5297773480415344
884,1,0.5698283910751343
885,1,0.6340808272361755
886,1,0.37162575125694275
887,1,0.48526567220687866
888,1,0.5004538893699646
889,1,0.45345059037208557
890,1,0.8066565990447998
891,1,0.635016918182373
892,1,0.6715326905250549
893,1,0.5537066459655762
894,1,0.6179047226905823
895,1,0.821617603302002
896,1,0.5866521000862122
897,1,0.53126460313797
898,1,0.8174623250961304
899,1,0.6140614748001099
900,1,0.6498139500617981
901,1,0.7284823656082153
902,1,0.591982901096344
903,1,0.4512813985347748
904,1,0.6723483800888062
905,1,0.5455995202064514
906,1,0.6428956985473633
907,1,0.46843135356903076
908,1,0.5951405763626099
909,1,0.580072283744812
910,1,0.5426069498062134
911,1,0.5886660218238831
912,1,0.6123987436294556
913,1,0.4723650813102722
914,1,0.4858102798461914
915,1,0.5073581337928772
916,1,0.5090684294700623
917,1,0.5097358822822571
918,1,0.7563849687576294
919,1,0.5169340372085571
920,1,0.4420455992221832
921,1,0.5074760913848877
922,1,0.6582645773887634
923,1,0.5710194110870361
924,1,0.5901198387145996
925,1,0.5495160222053528
926,1,0.565545916557312
927,1,0.5259578824043274
928,1,0.6263349652290344
929,1,0.47191280126571655
930,1,0.5482571125030518
931,1,0.730216920375824
932,1,0.5967199802398682
933,1,0.5347306728363037
934,1,0.47625550627708435
935,1,0.5724754929542542
936,1,0.6204884648323059
937,1,0.49511033296585083
938,1,0.6996189951896667
939,1,0.7812616229057312
940,1,0.5032820105552673
941,1,0.6530699729919434
942,1,0.5247984528541565
943,1,0.6384108066558838
944,1,0.5643823742866516
945,1,0.654802680015564
946,1,0.48481056094169617
947,1,0.6189850568771362
948,1,0.4782849848270416
949,1,0.5561509728431702
950,1,0.772132396697998
951,1,0.4734156131744385
952,1,0.6893826723098755
953,1,0.5898417234420776
954,1,0.5743252635002136
955,1,0.5105359554290771
956,1,0.5614902377128601
957,1,0.4748104512691498
958,1,0.7251346111297607
959,1,0.6631598472595215
960,1,0.5507537126541138
961,1,0.5343868136405945
962,1,0.8844567537307739
963,1,0.6217328310012817
964,1,0.6746507287025452
965,1,0.6592671871185303
966,1,0.6712788939476013
967,1,0.5421807169914246
968,1,0.5743264555931091
969,1,0.5340049862861633
970,1,0.5970059633255005
971,1,0.504127562046051
972,1,0.5922470688819885
973,1,0.6231856346130371
974,1,0.5454839468002319
975,1,0.39577609300613403
976,1,0.4823920726776123
977,1,0.5559718012809753
978,1,0.5440717935562134
979,1,0.6126134395599365
980,1,0.5152856707572937
981,1,0.6449592709541321
982,1,0.5277673006057739
983,1,0.6087315678596497
984,1,0.612107515335083
985,1,0.449252188205719
986,1,0.36063385009765625
987,1,0.7078542709350586
988,1,0.5352339744567871
989,1,0.5858036875724792
990,1,0.5060819983482361
991,1,0.5974907279014587
992,1,0.7240183353424072
993,1,0.5544105172157288
994,1,0.536613941192627
995,1,0.533728301525116
996,1,0.483981728553772
997,1,0.6347691416740417
998,1,0.6816186904907227
999,1,0.4813119173049927
1000,1,0.5067104697227478
1001,1,0.6076976656913757
1002,1,0.600976824760437
1003,1,0.4449494779109955
1004,1,0.5730335712432861
1005,1,0.5172058343887329
1006,1,0.7488396763801575
1007,1,0.5530158281326294
1008,1,0.6403848528862
1009,1,0.45442524552345276
1010,1,0.5160512328147888
1011,1,0.6754602789878845
1012,1,0.522407054901123
1013,1,0.5100839138031006
1014,1,0.4450450539588928
1015,1,0.4194905459880829
1016,1,0.67195725440979
1017,1,0.5694193840026855
1018,1,0.594535768032074
1019,1,0.5729907751083374
1020,1,0.5561380386352539
1021,1,0.5046610236167908
1022,1,0.527995228767395
1023,1,0.5153810381889343
1024,1,0.5804823637008667
1025,1,0.5739487409591675
1026,1,0.5949938893318176
1027,1,0.4368286430835724
1028,1,0.46064016222953796
1029,1,0.6920869946479797
1030,1,0.5607118606567383
1031,1,0.5225723385810852
1032,1,0.5450780391693115
1033,1,0.5815119743347168
1034,1,0.6416608095169067
1035,1,0.6622098684310913
1036,1,0.5417947173118591
1037,1,0.5611811876296997
1038,1,0.6428961157798767
1039,1,0.5909339189529419
1040,1,0.6623867154121399
1041,1,0.5063087940216064
1042,1,0.49493396282196045
1043,1,0.6169050931930542
1044,1,0.6664994955062866
1045,1,0.6777788400650024
1046,1,0.5585384368896484
1047,1,0.5917922854423523
1048,1,0.6161174774169922
1049,1,0.7262438535690308
1050,1,0.46589145064353943
1051,1,0.6595122218132019
1052,1,0.5320742726325989
1053,1,0.6934525966644287
1054,1,0.6277364492416382
1055,1,0.47574135661125183
1056,1,0.6305632591247559
1057,1,0.5766112804412842
1058,1,0.6968677043914795
1059,1,0.7141990065574646
1060,1,0.39407607913017273
1061,1,0.7071924805641174
1062,1,0.675565779209137
1063,1,0.5743534564971924
1064,1,0.5582660436630249
1065,1,0.41512975096702576
1066,1,0.6276858448982239
1067,1,0.5824986696243286
1068,1,0.726158618927002
1069,1,0.6790266036987305
1070,1,0.6422472596168518
1071,1,0.5695461630821228
1072,1,0.46272608637809753
1073,1,0.6149963736534119
1074,1,0.5399962663650513
1075,1,0.4576628804206848
1076,1,0.5990342497825623
1077,1,0.6357020735740662
1078,1,0.5602127909660339
1079,1,0.5454160571098328
