step,epoch,loss
291,1,0.7040925025939941
292,1,0.8711228966712952
293,1,0.8043736219406128
294,1,0.7357125878334045
295,1,0.8929119110107422
296,1,0.8532714247703552
297,1,0.8015130758285522
298,1,0.8660604953765869
299,1,0.6991316676139832
300,1,0.8140531182289124
301,1,0.6293616890907288
302,1,0.8283953666687012
303,1,0.8096733093261719
304,1,0.6961340308189392
305,1,0.7218349575996399
306,1,0.7628569006919861
307,1,0.7820515632629395
308,1,0.7807195782661438
309,1,0.883571445941925
310,1,0.7756613492965698
311,1,0.7643717527389526
312,1,0.6617366075515747
313,1,0.6752837896347046
314,1,0.815137505531311
315,1,0.7579355239868164
316,1,0.7969366312026978
317,1,0.7648383975028992
318,1,0.8826120495796204
319,1,0.7162196040153503
320,1,0.8665092587471008
321,1,0.9187671542167664
322,1,0.7420694828033447
323,1,0.9094538688659668
324,1,0.9693121910095215
325,1,0.984324038028717
326,1,0.9097856879234314
327,1,0.6678133010864258
328,1,0.8501988649368286
329,1,0.745975136756897
330,1,0.8164902329444885
331,1,0.7231711745262146
332,1,0.7462640404701233
333,1,0.8834922313690186
334,1,0.829639732837677
335,1,0.755633533000946
336,1,0.9723284244537354
337,1,0.7820343375205994
338,1,0.7864058613777161
339,1,0.7977294921875
340,1,0.8344986438751221
341,1,0.7467575073242188
342,1,0.7301874756813049
343,1,0.7060755491256714
344,1,0.7900491952896118
345,1,0.7142693996429443
346,1,0.7991093397140503
347,1,0.6926921606063843
348,1,0.8507177829742432
349,1,0.8830636143684387
350,1,0.7558383941650391
351,1,0.7481992244720459
352,1,0.8511822819709778
353,1,0.7523264288902283
354,1,0.895174503326416
355,1,0.7369874119758606
356,1,0.7192943096160889
357,1,0.7625084519386292
358,1,0.5241542458534241
359,1,0.7164986729621887
360,1,0.6644245982170105
361,1,0.6577646732330322
362,1,0.8392153978347778
363,1,0.6795435547828674
364,1,0.7459970712661743
365,1,0.8317283391952515
366,1,0.7416563630104065
367,1,0.7757088541984558
368,1,0.8982458710670471
369,1,0.6064209938049316
370,1,0.6938856244087219
371,1,0.7891177535057068
372,1,0.7768409252166748
373,1,0.6606444120407104
374,1,0.5941148996353149
375,1,0.6702873706817627
376,1,0.8561417460441589
377,1,0.8151828646659851
378,1,0.9944667816162109
379,1,0.7648041844367981
380,1,0.8648039102554321
381,1,0.7526272535324097
382,1,0.6282305717468262
383,1,0.7328419089317322
384,1,0.9965947866439819
385,1,0.7519876956939697
386,1,0.6526104211807251
387,1,0.6179131865501404
388,1,0.6442978382110596
389,1,0.7899520397186279
390,1,0.7504853010177612
391,1,0.6457959413528442
392,1,0.655070424079895
393,1,0.8623948097229004
394,1,0.6845009326934814
395,1,0.7390420436859131
396,1,0.7123644948005676
397,1,0.7299680113792419
398,1,0.6589323282241821
399,1,0.7645342946052551
400,1,0.6955901980400085
401,1,0.834786593914032
402,1,0.8315454721450806
403,1,0.7129199504852295
404,1,0.808386504650116
405,1,0.601733386516571
406,1,0.6760196089744568
407,1,0.6465450525283813
408,1,0.7010658383369446
409,1,0.6976046562194824
410,1,0.6814215779304504
411,1,0.7953376770019531
412,1,0.6893925666809082
413,1,0.681654691696167
414,1,0.6880635023117065
415,1,0.777373194694519
416,1,0.6661375761032104
417,1,0.7124980688095093
418,1,0.7874665260314941
419,1,0.8228675127029419
420,1,0.7726902961730957
421,1,0.6991719603538513
422,1,0.9589072465896606
423,1,0.7197912335395813
424,1,0.5906561613082886
425,1,0.6668240427970886
426,1,0.6468062996864319
427,1,0.7894430756568909
428,1,0.688951849937439
429,1,0.6172859072685242
430,1,0.7071822285652161
431,1,0.6181171536445618
432,1,0.5972190499305725
433,1,0.6310936212539673
434,1,0.6971427202224731
435,1,0.7096543312072754
436,1,0.6763609051704407
437,1,0.6967470645904541
438,1,0.5595828890800476
439,1,0.7867361903190613
440,1,0.7319721579551697
441,1,0.7202639579772949
442,1,0.6647284030914307
443,1,0.7409374713897705
444,1,0.578914999961853
445,1,0.7517585754394531
446,1,0.8006097674369812
447,1,0.6984320282936096
448,1,0.532951831817627
449,1,0.7043766379356384
450,1,0.798153281211853
451,1,0.8028855323791504
452,1,0.597771167755127
453,1,0.696640133857727
454,1,0.75657057762146
455,1,0.6365057229995728
456,1,0.7358189225196838
457,1,0.7888750433921814
458,1,0.7544519305229187
459,1,0.8778568506240845
460,1,0.6955839991569519
461,1,0.6454502940177917
462,1,0.7310501337051392
463,1,0.7923203706741333
464,1,0.7936798334121704
465,1,0.6955578923225403
466,1,0.6699029207229614
467,1,0.7386062145233154
468,1,0.6156831383705139
469,1,0.7412757277488708
470,1,0.7805832028388977
471,1,0.8252490758895874
472,1,0.7778472304344177
473,1,0.8460997939109802
474,1,0.8869119882583618
475,1,0.8107766509056091
476,1,0.7157064080238342
477,1,0.6473250389099121
478,1,0.777383029460907
479,1,0.659363865852356
480,1,0.5878346562385559
481,1,0.7601877450942993
482,1,0.7213964462280273
483,1,0.6802976131439209
484,1,0.8736051917076111
485,1,0.6469821333885193
486,1,0.6794028878211975
487,1,0.7831295728683472
488,1,0.7758302688598633
489,1,0.7137715220451355
490,1,0.6347628831863403
491,1,0.5988319516181946
492,1,0.7695067524909973
493,1,0.6766355633735657
494,1,0.5643198490142822
495,1,0.6783689260482788
496,1,0.8414021730422974
497,1,0.817950963973999
498,1,1.02430260181427
499,1,0.837805986404419
500,1,0.6034212708473206
501,1,0.6957169771194458
502,1,0.6465665698051453
503,1,0.7958775758743286
504,1,0.7383428812026978
505,1,0.5973471403121948
506,1,0.7046120762825012
507,1,0.7018241286277771
508,1,0.570793867111206
509,1,0.6963738799095154
510,1,0.6598603129386902
511,1,0.6795153617858887
512,1,0.6454665660858154
513,1,0.742625892162323
514,1,0.7747360467910767
515,1,0.544301450252533
516,1,0.6725391149520874
517,1,0.720379114151001
518,1,0.7375876903533936
519,1,0.7223818898200989
520,1,0.8064345717430115
521,1,0.5897421836853027
522,1,0.7830979228019714
523,1,0.7626792192459106
524,1,0.6942620277404785
525,1,0.6961266398429871
526,1,0.7734237313270569
527,1,0.7009967565536499
528,1,0.6996302008628845
529,1,0.862012505531311
530,1,0.6472373008728027
531,1,0.7078683972358704
532,1,0.6227708458900452
533,1,0.738677442073822
534,1,0.7475577592849731
535,1,0.6850941777229309
536,1,0.5667260885238647
537,1,0.7467082142829895
538,1,0.6148788928985596
539,1,0.8261088728904724
540,1,0.6572006940841675
541,1,0.8017864227294922
542,1,0.8211610913276672
543,1,0.6951289772987366
544,1,0.6984086036682129
545,1,0.8477936387062073
546,1,0.8311290144920349
547,1,0.8189845681190491
548,1,0.6536059975624084
549,1,0.7690657377243042
550,1,0.9707570672035217
551,1,0.9391412138938904
552,1,0.6521291136741638
553,1,0.7980633974075317
554,1,0.6122190356254578
555,1,0.6552026271820068
556,1,0.6881991624832153
557,1,0.7422536611557007
558,1,0.7346685528755188
559,1,0.6778978705406189
560,1,0.7594568133354187
561,1,0.5713672041893005
562,1,0.6071790456771851
563,1,0.658584475517273
564,1,0.5909039974212646
565,1,0.591188907623291
566,1,0.704845130443573
567,1,0.7960818409919739
568,1,0.5543466210365295
569,1,0.5190476775169373
570,1,0.6527125239372253
571,1,0.8274926543235779
572,1,0.6954967379570007
573,1,0.5711781978607178
574,1,0.7294377684593201
575,1,0.70424485206604
576,1,0.7335146069526672
577,1,0.3782740831375122
578,1,0.6152319312095642
579,1,0.5672954320907593
580,1,0.7814956307411194
581,1,0.8159641623497009
582,1,0.7148610949516296
583,1,0.7772114276885986
584,1,0.7896652221679688
585,1,0.6854379773139954
586,1,0.6447238326072693
587,1,0.6456857919692993
588,1,0.886745274066925
589,1,0.7367165684700012
590,1,0.7189897894859314
591,1,0.6518992185592651
592,1,0.7830896973609924
593,1,0.7283521294593811
594,1,0.6997976303100586
595,1,0.8332772850990295
596,1,0.6444971561431885
597,1,0.6367647647857666
598,1,0.750934362411499
599,1,0.7139908671379089
600,1,0.7616121172904968
601,1,0.754877507686615
602,1,0.7375589609146118
603,1,0.8030468821525574
604,1,0.6829355955123901
605,1,0.6971524953842163
606,1,0.6279608607292175
607,1,0.5512939691543579
608,1,0.7229651212692261
609,1,0.6862314939498901
610,1,0.7225566506385803
611,1,0.7157196402549744
612,1,0.7569111585617065
613,1,0.673576295375824
614,1,0.6915881037712097
615,1,0.6909851431846619
616,1,0.701844334602356
617,1,0.7409221529960632
618,1,0.650830090045929
619,1,0.687373697757721
620,1,0.7474135160446167
621,1,0.7428427934646606
622,1,0.7747055888175964
623,1,0.6081847548484802
624,1,0.7742805480957031
625,1,0.6656150221824646
626,1,0.7893331050872803
627,1,0.6080031394958496
628,1,0.608469545841217
629,1,0.6798052787780762
630,1,0.6995134353637695
631,1,0.6543144583702087
632,1,0.6491536498069763
633,1,0.6866762042045593
634,1,0.6340849995613098
635,1,0.6954690217971802
636,1,0.5721588730812073
637,1,0.696294903755188
638,1,0.6192542910575867
639,1,0.6841016411781311
640,1,0.6624908447265625
641,1,0.7555519342422485
642,1,0.7168092727661133
643,1,0.7178921699523926
644,1,0.5928924083709717
645,1,0.687161386013031
646,1,0.6900454163551331
647,1,0.626516580581665
648,1,0.6180046796798706
649,1,0.7614721059799194
650,1,0.6085422039031982
651,1,0.6378722786903381
652,1,0.6000418066978455
653,1,0.705113410949707
654,1,0.5665104985237122
655,1,0.7324411869049072
656,1,0.6559338569641113
657,1,0.6338037252426147
658,1,0.6724286675453186
659,1,0.6928597688674927
660,1,0.7042502760887146
661,1,0.7355329990386963
662,1,0.6051338911056519
663,1,0.6631889939308167
664,1,0.7076572775840759
665,1,0.6280888915061951
666,1,0.6520035266876221
667,1,0.6668214797973633
668,1,0.7463493347167969
669,1,0.6823523044586182
670,1,0.5994940400123596
671,1,0.4391803443431854
672,1,0.7750034332275391
673,1,0.7284021973609924
674,1,0.735360860824585
675,1,0.7705090641975403
676,1,0.6524782776832581
677,1,0.5865091681480408
678,1,0.7662500143051147
679,1,0.8277238011360168
680,1,0.7177688479423523
681,1,0.6679485440254211
682,1,0.7021500468254089
683,1,0.7128186225891113
684,1,0.6473591923713684
685,1,0.5276585221290588
686,1,0.6772680878639221
687,1,0.7641172409057617
688,1,0.5861743688583374
689,1,0.6952584385871887
690,1,0.6036396026611328
691,1,0.8122691512107849
692,1,0.7285930514335632
693,1,0.5666786432266235
694,1,0.863539457321167
695,1,0.7727376818656921
696,1,0.853156566619873
697,1,0.5625911355018616
698,1,0.788388729095459
699,1,0.7237701416015625
700,1,0.7455977201461792
701,1,0.7428668141365051
702,1,0.6900546550750732
703,1,0.7620152831077576
704,1,0.7283154726028442
705,1,0.6723287105560303
706,1,0.6642987728118896
707,1,0.660072922706604
708,1,0.7673063278198242
709,1,0.5904986262321472
710,1,0.6770481467247009
711,1,0.6986895203590393
712,1,0.5513356328010559
713,1,0.6916354894638062
714,1,0.5933871865272522
715,1,0.7267885208129883
716,1,0.7434876561164856
717,1,0.583091139793396
718,1,0.6001580953598022
719,1,0.5577790141105652
720,1,0.5509271621704102
721,1,0.5538807511329651
722,1,0.6604013442993164
723,1,0.5838391184806824
724,1,0.7799196243286133
725,1,0.7055919170379639
726,1,0.7387500405311584
727,1,0.6438509225845337
728,1,0.7150731086730957
729,1,0.6335905194282532
730,1,0.5916488766670227
731,1,0.6230677366256714
732,1,0.5530681014060974
733,1,0.6230027675628662
734,1,0.525647759437561
735,1,0.4978410005569458
736,1,0.6775915622711182
737,1,0.6974768042564392
738,1,0.6394168138504028
739,1,0.6808252930641174
740,1,0.590339183807373
741,1,0.5943810343742371
742,1,0.6539401412010193
743,1,0.5857784748077393
744,1,0.5550679564476013
745,1,0.5266141295433044
746,1,0.8089475631713867
747,1,0.8642985820770264
748,1,0.6546536684036255
749,1,0.6391113996505737
750,1,0.8130619525909424
751,1,0.6174822449684143
752,1,0.6845449805259705
753,1,0.5147872567176819
754,1,0.6993834972381592
755,1,0.487417072057724
756,1,0.9240958094596863
757,1,0.6207342147827148
758,1,0.723849356174469
759,1,0.6658158302307129
760,1,0.6916388869285583
761,1,0.705240786075592
762,1,0.6021952033042908
763,1,0.7112072706222534
764,1,0.756178617477417
765,1,0.6425805687904358
766,1,0.5904867649078369
767,1,0.7782983183860779
768,1,0.6065034866333008
769,1,0.6517283916473389
770,1,0.7526838779449463
771,1,0.6501298546791077
772,1,0.7179545760154724
773,1,0.7867777943611145
774,1,0.7721090316772461
775,1,0.6155403256416321
776,1,0.7015306353569031
777,1,0.6358071565628052
778,1,0.7247597575187683
779,1,0.7346710562705994
780,1,0.7563387155532837
781,1,0.6994749307632446
782,1,0.5385091304779053
783,1,0.6724329590797424
784,1,0.6485357284545898
785,1,0.6969261169433594
786,1,0.6107334494590759
787,1,0.5284474492073059
788,1,0.6753129959106445
789,1,0.7073883414268494
790,1,0.7374083995819092
791,1,0.7696133852005005
792,1,0.6276525259017944
793,1,0.586388349533081
794,1,0.5403027534484863
795,1,0.4838092029094696
796,1,0.798021674156189
797,1,0.7005053758621216
798,1,0.6490611433982849
799,1,0.7478365302085876
800,1,0.8336880803108215
801,1,0.5927689671516418
802,1,0.5408994555473328
803,1,0.637920618057251
804,1,0.6834491491317749
805,1,0.5215669274330139
806,1,0.7124740481376648
807,1,0.6068612337112427
808,1,0.6900127530097961
809,1,0.6269152760505676
810,1,0.6190484166145325
811,1,0.8352550268173218
812,1,0.6558333039283752
813,1,0.6966221332550049
814,1,0.8551007509231567
815,1,0.7436012625694275
816,1,0.6541393399238586
817,1,0.761449933052063
818,1,0.508126437664032
819,1,0.6063258051872253
820,1,0.6508539915084839
821,1,0.6450507044792175
822,1,0.54795902967453
823,1,0.5638127326965332
824,1,0.6902680397033691
825,1,0.5653387308120728
826,1,0.49221882224082947
827,1,0.6933097243309021
828,1,0.7710855603218079
829,1,0.645128071308136
830,1,0.6864492297172546
831,1,0.763879120349884
832,1,0.5308645367622375
833,1,0.6886739134788513
834,1,0.559984028339386
835,1,0.6517115235328674
836,1,0.5177276134490967
837,1,0.6428141593933105
838,1,0.7062975168228149
839,1,0.5877358317375183
840,1,0.7682163119316101
841,1,0.797508716583252
842,1,0.587891697883606
843,1,0.7050093412399292
844,1,0.6502496004104614
845,1,0.7878912091255188
846,1,0.5930689573287964
847,1,0.7655869722366333
848,1,0.6128165125846863
849,1,0.7500162124633789
850,1,0.7174664735794067
851,1,0.7620882391929626
852,1,0.5824787020683289
853,1,0.8297777771949768
854,1,0.7493429780006409
855,1,0.6864064931869507
856,1,0.6070888638496399
857,1,0.6537044048309326
858,1,0.6472572684288025
859,1,0.7020822763442993
860,1,0.7382808923721313
861,1,0.6252965927124023
862,1,0.6001486778259277
863,1,0.42362913489341736
864,1,0.7322249412536621
865,1,0.6544817686080933
866,1,0.5925592184066772
867,1,0.7994477152824402
868,1,0.5614447593688965
869,1,0.6614749431610107
870,1,0.5452086329460144
871,1,0.7959784865379333
872,1,0.5636872053146362
873,1,0.704367995262146
874,1,0.65726238489151
875,1,0.5254058241844177
876,1,0.6668903827667236
877,1,0.5171941518783569
878,1,0.6525270938873291
879,1,0.7174795866012573
880,1,0.7715989947319031
881,1,0.570612907409668
882,1,0.6220393180847168
883,1,0.5038639903068542
884,1,0.7271085977554321
885,1,0.7172122597694397
886,1,0.495267778635025
887,1,0.4731895923614502
888,1,0.5496879816055298
889,1,0.5240451097488403
890,1,0.7868478298187256
891,1,0.6718412041664124
892,1,0.5636680126190186
893,1,0.6307093501091003
894,1,0.6635686755180359
895,1,0.7583353519439697
896,1,0.5738369822502136
897,1,0.7118394374847412
898,1,0.4774389863014221
899,1,0.4944857060909271
900,1,0.633696973323822
901,1,0.7433190941810608
902,1,0.7232943177223206
903,1,0.5293661952018738
904,1,0.7373982071876526
905,1,0.5081851482391357
906,1,0.5818004012107849
907,1,0.6565525531768799
908,1,0.7431316375732422
909,1,0.5831718444824219
910,1,0.6899836659431458
911,1,0.49572092294692993
912,1,0.73388671875
913,1,0.61392742395401
914,1,0.5834314227104187
915,1,0.6440176963806152
916,1,0.6961964964866638
917,1,0.5089057087898254
918,1,0.7284892797470093
919,1,0.5231068134307861
920,1,0.48512089252471924
921,1,0.6238995790481567
922,1,0.6530958414077759
923,1,0.6639068722724915
924,1,0.6326028108596802
925,1,0.5999075174331665
926,1,0.6447235941886902
927,1,0.4624025523662567
928,1,0.6202152371406555
929,1,0.5977835655212402
930,1,0.5419135093688965
931,1,0.6798047423362732
932,1,0.6592832803726196
933,1,0.5798112154006958
934,1,0.6519156694412231
935,1,0.5262134671211243
936,1,0.6631261110305786
937,1,0.7002631425857544
938,1,0.6751174330711365
939,1,0.6456089019775391
940,1,0.4955981969833374
941,1,0.6045693755149841
942,1,0.559758186340332
943,1,0.5531892776489258
944,1,0.7254152297973633
945,1,0.6077955961227417
946,1,0.5272762775421143
947,1,0.6274309754371643
948,1,0.6497880816459656
949,1,0.6682978272438049
950,1,0.7703889012336731
951,1,0.6134650111198425
952,1,0.6375080347061157
953,1,0.5896590352058411
954,1,0.6620015501976013
955,1,0.49894219636917114
956,1,0.5813764929771423
957,1,0.575333297252655
958,1,0.4764922261238098
959,1,0.5922908782958984
960,1,0.7660537362098694
961,1,0.867466151714325
962,1,0.7890929579734802
963,1,0.8266143202781677
964,1,0.9319895505905151
965,1,0.5687441825866699
966,1,0.7167903780937195
967,1,0.5377568602561951
968,1,0.586256742477417
969,1,0.5575130581855774
970,1,0.7529216408729553
971,1,0.6626099944114685
972,1,0.6992659568786621
973,1,0.7460044622421265
974,1,0.5224327445030212
975,1,0.6481671333312988
976,1,0.7980855703353882
977,1,0.6333373188972473
978,1,0.7321353554725647
979,1,0.7246336340904236
980,1,0.7028343081474304
981,1,0.5725575089454651
982,1,0.6859049201011658
983,1,0.6917539238929749
984,1,0.7076159715652466
985,1,0.7492609620094299
986,1,0.7348840832710266
987,1,0.6598838567733765
988,1,0.7065569162368774
989,1,0.9435877799987793
990,1,0.7162044048309326
991,1,0.576575756072998
992,1,0.6114081144332886
993,1,0.5429680347442627
994,1,0.605488121509552
995,1,0.5606438517570496
996,1,0.614766001701355
997,1,0.7572245001792908
998,1,0.631403386592865
999,1,0.49942710995674133
1000,1,0.6324073672294617
1001,1,0.6076601147651672
1002,1,0.7385931611061096
1003,1,0.6416608691215515
1004,1,0.5180701613426208
1005,1,0.6770027875900269
1006,1,0.6067827343940735
1007,1,0.5871924161911011
1008,1,0.6403020024299622
1009,1,0.7921491861343384
1010,1,0.5075550079345703
1011,1,0.5266814231872559
1012,1,0.5865836143493652
1013,1,0.6215049028396606
1014,1,0.6338925957679749
1015,1,0.6712241768836975
1016,1,0.5852999091148376
1017,1,0.7345768809318542
1018,1,0.6470481157302856
1019,1,0.5846199989318848
1020,1,0.7807974815368652
1021,1,0.6166089177131653
1022,1,0.5628111362457275
1023,1,0.546038806438446
1024,1,0.5194382071495056
1025,1,0.7204262614250183
1026,1,0.8266475200653076
1027,1,0.6534059047698975
1028,1,0.5745338797569275
1029,1,0.5827035307884216
1030,1,0.6724423766136169
1031,1,0.7150166034698486
1032,1,0.4854254722595215
1033,1,0.6797170042991638
1034,1,0.7839271426200867
1035,1,0.650026261806488
1036,1,0.6061313152313232
1037,1,0.6122169494628906
1038,1,0.6580352187156677
1039,1,0.7038663029670715
1040,1,0.5464539527893066
1041,1,0.5429434180259705
1042,1,0.6067278385162354
1043,1,0.7088407278060913
1044,1,0.6255035996437073
1045,1,0.7968243956565857
1046,1,0.6329245567321777
1047,1,0.7800799608230591
1048,1,0.6684238910675049
1049,1,0.6309892535209656
1050,1,0.4946630597114563
1051,1,0.8267654776573181
1052,1,0.5537042617797852
1053,1,0.5432394742965698
1054,1,0.5979557633399963
1055,1,0.4669344127178192
1056,1,0.6888312101364136
1057,1,0.5378203392028809
1058,1,0.6508752107620239
1059,1,0.5745996236801147
1060,1,0.4380805194377899
1061,1,0.9216794371604919
1062,1,0.5298547744750977
1063,1,0.7132490873336792
1064,1,0.5022766590118408
1065,1,0.6001539826393127
1066,1,0.5448984503746033
1067,1,0.5070441961288452
1068,1,0.6563533544540405
1069,1,0.787825345993042
1070,1,0.6571265459060669
1071,1,0.697096049785614
1072,1,0.5008808374404907
1073,1,0.754984438419342
1074,1,0.5547440052032471
1075,1,0.5167452096939087
1076,1,0.6958578824996948
1077,1,0.5793753862380981
1078,1,0.8282593488693237
1079,1,0.5547627210617065
